POS Hour,Item Name,Category,Group,Units Sold
20,Dessert $6,Desserts,Food,32
20,Domestic Beer,Canned Beer,Alcohol,227
20,Drambuie,Liquor,Alcohol,1
20,Eaglehawk Shiraz,Wine,Alcohol,14
20,Event Buffet,Entrees,Food,6
20,Express Sandwich,Sandwiches,Food,92
20,Fruit Juices,Non Alc Beverage,Food,32
20,G2,Non Alc Beverage,Food,68
20,Garlic Bread,Soups/Salads,Food,22
20,Garlic Herb Ribs,Appetizers,Food,24
20,Gatorade,Non Alc Beverage,Food,17
20,Gin,Liquor,Alcohol,9
20,Gl Lindemans Bin 45 Cabernet,Wine,Alcohol,33
20,Gl Lindemans Bin 65 Chard,Wine,Alcohol,32
20,Gl Linden Bay Merlot,Wine,Alcohol,45
20,GL Mezzamondo Negroamaro,Wine,Alcohol,1
20,Gl Naked Grape Pinot Grigio,Wine,Alcohol,85
20,Gl Quails Gate Pinot Blanc,Wine,Alcohol,1
20,GL Rosemnt Road R,Wine,Alcohol,28
20,Gl Rosemnt Road W,Wine,Alcohol,17
20,Gl Shandy,Draft Beer,Alcohol,3
20,GlaBeringer White Zinfandel,Wine,Alcohol,3
20,GlaEaglehawk Shiraz,Wine,Alcohol,23
20,GlaLager,Draft Beer,Alcohol,69
20,GlaRed Label Unwooded Chardonnay,Wine,Alcohol,10
20,GlaSumac Ridge Gewurztraminer,Wine,Alcohol,2
20,GlaWater,Non Alc Beverage,Food,18
20,Glawine,Wine,Alcohol,4
20,GlaWinter Ale,Draft Beer,Alcohol,45
20,GlaWolfblaRed Label CabMerlot,Wine,Alcohol,12
20,Glenfiddich,Liquor,Alcohol,2
20,Gls. Eaglehawk Chardonay,Wine,Alcohol,5
20,Greek Chicken Salad,Soups/Salads,Food,4
20,Greek Pizza,Entrees,Food,6
20,Grey Goose,Liquor,Alcohol,5
20,Grilled Chicken Clubhouse,Sandwiches,Food,143
20,Growers Apple,Coolers/Ciders,Alcohol,13
20,Growers Pear,Coolers/Ciders,Alcohol,4
20,Growers Pomegranate,Coolers/Ciders,Alcohol,1
20,Guinness,Draft Beer,Alcohol,14
20,Half Pound Wings,Appetizers,Food,12
20,Half Sandwich,Sandwiches,Food,35
20,Halibut & Chips,Entrees,Food,35
20,Hardy's Oomo Shiraz,Wine,Alcohol,2
20,Harvey Walbanger,Liquor,Alcohol,1
20,Heineken,Bottled Beer,Alcohol,41
20,Herman's Dark Lager,Bottled Beer,Alcohol,6
20,Host draft Beer,Draft Beer,Alcohol,41
20,Hot Chocolate,Non Alc Beverage,Food,15
20,Hot Dog,Sandwiches,Food,200
20,Hummus & Flat Bread,Appetizers,Food,10
20,Ice Tea,Non Alc Beverage,Food,49
20,Jack Daniels,Liquor,Alcohol,1
20,Jackson Triggs Esprit Cab Sauv,Wine,Alcohol,2
20,Jambalaya,Entrees,Food,13
20,Jug Black Lager,Canned Beer,Alcohol,1
20,Jug Lager,Draft Beer,Alcohol,22
20,Jug Winter Ale,Draft Beer,Alcohol,9
20,Juice,Non Alc Beverage,Food,69
20,Kids Chicken Fingers,Entrees,Food,3
20,Kids Pasta,Entrees,Food,3
20,Kids Trio Burger / Fries,Entrees,Food,4
20,Kokanee,Bottled Beer,Alcohol,13
20,Korean Beef Stirfry,Entrees,Food,3
20,Lamb Souvlaki,Entrees,Food,36
20,Large Pop,Non Alc Beverage,Food,717
20,Latte,Non Alc Beverage,Food,3
20,Lemonade,Non Alc Beverage,Food,19
20,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,9
20,Long Island,Liquor,Alcohol,4
20,Louis Latour LArdeche,Wine,Alcohol,4
20,Love Potion #9 Martini,Liquor,Alcohol,2
20,Ltr Lindemans Bin 65 Chard,Wine,Alcohol,3
20,Ltr Linden Bay Merlot,Wine,Alcohol,8
20,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,9
20,Manhattan,Liquor,Alcohol,6
20,Margarita,Liquor,Alcohol,8
20,Margarita Special,Liquor,Alcohol,8
20,Mario's Vanilla Gelato,Desserts,Food,7
20,Meal Size Garden Greens,Soups/Salads,Food,9
20,Meal Size Soup,Soups/Salads,Food,29
20,Mediterranean Chix Wrap,Burgers,Food,85
20,Mediterranean Pizza,Entrees,Food,18
20,Member 1/2 Litre,Wine,Alcohol,2
20,Member Jug,Draft Beer,Alcohol,6
20,Member Sleeve,Draft Beer,Alcohol,82
20,Milk,Non Alc Beverage,Food,13
20,Milkshake,Desserts,Food,7
20,Miller Genuine Draft,Canned Beer,Alcohol,16
20,Mini Liquor,Liquor,Alcohol,20
20,Mocha,Non Alc Beverage,Food,5
20,Mocktails,Non Alc Beverage,Food,1
20,Monster,Non Alc Beverage,Food,1
20,Mother's Day Brunch,Entrees,Food,6
20,Motts Caesar,Coolers/Ciders,Alcohol,76
20,Muffin,Appetizers,Food,107
20,Mug Shandy,Draft Beer,Alcohol,13
20,N/A Punch,Non Alc Beverage,Food,2
20,Naked Grape Spritzer,Coolers/Ciders,Alcohol,2
20,Non-Alcoholic Beer,Non Alc Beverage,Food,8
20,NY Steak & Frites,Entrees,Food,17
20,Oban,Liquor,Alcohol,2
20,One Piece Halibut & Chips,Entrees,Food,4
20,Paralyzer Vodka,Liquor,Alcohol,3
20,Pasta Night $21.95,Entrees,Food,123
20,Penfolds Bin 2 Shiraz Mourvedre,Wine,Alcohol,2
20,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,5
20,Perfect Manhattan,Liquor,Alcohol,1
20,Phat Italian,Burgers,Food,41
20,Pint 1516 Lager,Draft Beer,Alcohol,232
20,Pint Black Lager,Draft Beer,Alcohol,50
20,Pint Race Rocks,Draft Beer,Alcohol,10
20,Pint Sleeman Honey,Draft Beer,Alcohol,117
20,Pint Winter Ale,Draft Beer,Alcohol,218
20,Pizza Margarita,Burgers,Food,43
20,PizzaThe Italian,Entrees,Food,49
20,Polar Bear,Liquor,Alcohol,1
20,Pound Wings,Appetizers,Food,51
20,Power Bar,Sandwiches,Food,8
20,Premium Beer,Canned Beer,Alcohol,231
20,Premium Highball,Liquor,Alcohol,-7
20,Premium Margarita,Liquor,Alcohol,3
20,Prime Rib Burger,Burgers,Food,135
20,Pulled Pork Sandwich,Burgers,Food,37
20,Ravenswood Zinfandel,Wine,Alcohol,2
20,Regular Shooter,Liquor,Alcohol,7
20,Robert Mondavi Merlot,Wine,Alcohol,1
20,Rosemount Road White,Wine,Alcohol,1
20,Rye,Liquor,Alcohol,16
20,Salmon Benedict,Breakfast,Food,8
20,Sambucca,Liquor,Alcohol,2
20,San Pellegrino,Non Alc Beverage,Food,4
20,Sandwich,Sandwiches,Food,212
20,Sandwich ONLY,Sandwiches,Food,5
20,Sandwich to go,Sandwiches,Food,22
20,Sat Feature Wine,Wine,Alcohol,1
20,Sat Fish & Chip,Entrees,Food,3
20,Schooner Lager,Draft Beer,Alcohol,5
20,Schooner Pale,Draft Beer,Alcohol,3
20,Seafood Pappardelle,Entrees,Food,27
20,Seaview Brut Champagne,Wine,Alcohol,1
20,Shirley Temple,Non Alc Beverage,Food,2
20,Shot in the Dark,Wine,Alcohol,1
20,Side Bacon,Breakfast,Food,3
20,Side Fruit,Breakfast,Food,5
20,Side Hashbrowns,Breakfast,Food,4
20,Side of Fries,Appetizers,Food,12
20,Side Toast,Breakfast,Food,17
20,Sleeman HB Glass,Draft Beer,Alcohol,17
20,Sleeman Jugs,Draft Beer,Alcohol,9
20,Smirnoff Ice,Coolers/Ciders,Alcohol,14
20,Smokie,Sandwiches,Food,31
20,Sol,Bottled Beer,Alcohol,36
20,Sorbet,Desserts,Food,2
20,Spanish Coffee,Liquor,Alcohol,7
20,Special $22,Entrees,Food,4
20,Special $24,Entrees,Food,2
20,Special $9,Entrees,Food,5
20,Special 10.00,Entrees,Food,23
20,Special 11.00,Entrees,Food,4
20,Special 13.00,Entrees,Food,7
20,Special 17.00,Entrees,Food,6
20,Special 18.00,Entrees,Food,6
20,Special 19.00,Entrees,Food,10
20,Special 22.00,Entrees,Food,18
20,Special 8.00,Entrees,Food,2
20,Spiced Apple Crumble,Burgers,Food,11
20,Spicy Chicken Soba,Burgers,Food,32
20,Spicy Meat Pizza,Entrees,Food,4
20,Starter Classic Caesar,Soups/Salads,Food,11
20,Stella Artois,Bottled Beer,Alcohol,19
20,Sundried Tomato Ravioli,Entrees,Food,3
20,Tanqueray,Liquor,Alcohol,2
20,Tapas Chef Choice,Appetizers,Food,5
20,Tapas Chicken,Appetizers,Food,2
20,Tapas Vegetarian,Appetizers,Food,3
20,Tea,Non Alc Beverage,Food,89
20,Three Cheese Flatbread,Appetizers,Food,17
20,Thur Dry Rib,Appetizers,Food,5
20,Thur Import Beer,Bottled Beer,Alcohol,3
20,Tournament Bottle Beer Feature,Bottled Beer,Alcohol,97
20,Tue Fish Taco,Entrees,Food,1
20,Ultimate Steak Sandwich,Sandwiches,Food,45
20,Valentines Dinner,Entrees,Food,1
20,Vegetable Spinach Ciabatta,Burgers,Food,62
20,Virgin Caesar,Non Alc Beverage,Food,8
20,Vodka,Liquor,Alcohol,27
20,Water-Bottle,Non Alc Beverage,Food,118
20,Wednesday Appy,Appetizers,Food,31
20,Wednesday Gl Wine,Wine,Alcohol,57
20,Wednesday Sleeve,Draft Beer,Alcohol,197
20,West Coast Seafood Salad,Soups/Salads,Food,37
20,White Rum,Liquor,Alcohol,35
20,Wine Spritzer,Wine,Alcohol,1
20,Wolf Bla40 Cab/Shrz/Mer,Wine,Alcohol,1
20,WolfblaRed Label Cab Merlot,Wine,Alcohol,11
20,Woody's Cooler,Coolers/Ciders,Alcohol,8
20,Wynns Riesling,Wine,Alcohol,3
20,Yam Fries,Appetizers,Food,46
20,Zed Sauvignon Blanc,Wine,Alcohol,2
21,$12 Express Lunch,Entrees,Food,24
21,$7 Martini Special,Liquor,Alcohol,3
21,* Course Break,Entrees,Food,57
21,* Don't Make,Appetizers,Food,39
21,* Fire Order,Food Modifiers,Food,39
21,1/2 Lindemans Bin 45 Cabernet,Wine,Alcohol,2
21,1/2 Sandwich,Sandwiches,Food,77
21,1/2L Beringer White Zinfandel,Wine,Alcohol,1
21,1/2L Beringer Zinfandel,Wine,Alcohol,2
21,1/2L Eaglehawk Chard,Wine,Alcohol,4
21,1/2L Eaglehawk Shiraz,Wine,Alcohol,3
21,1/2L Inniskillan Cab Sav,Wine,Alcohol,1
21,1/2L Linden Bay Merlot,Wine,Alcohol,4
21,1/2L Mezzamondo Negroamaro,Wine,Alcohol,2
21,1/2L Naked Grape Pinot Grigio,Wine,Alcohol,9
21,1/2L Red Label Unwooded Chardonnay,Wine,Alcohol,3
21,1/2L Rosemnt Road R,Wine,Alcohol,6
21,1/2L Rosemnt Road W,Wine,Alcohol,1
21,1/2L Sumac Ridge Gewurztraminer,Wine,Alcohol,3
21,2 Breakfast Sannys,Breakfast,Food,22
21,2 eggs and toast,Breakfast,Food,13
21,2 pc Snapper & Chips,Entrees,Food,8
21,3 Course Dinner Appy,Appetizers,Food,17
21,3 Course Dinner Dessert,Desserts,Food,17
21,3 Course Dinner Entree,Entrees,Food,16
21,4 Choice Tapas,Appetizers,Food,11
21,4 Pack Premium,Canned Beer,Alcohol,38
21,4oz  2 GlaWine,Wine,Alcohol,11
21,4oz Wine Glass,Wine,Alcohol,1
21,4pk Domestic Cans,Canned Beer,Alcohol,28
21,5 Pack Domestic,Canned Beer,Alcohol,10
21,5 Pack Premium,Canned Beer,Alcohol,18
21,50% off muffin,Appetizers,Food,20
21,50% off Sandwich,Sandwiches,Food,15
21,Add Cheese,Appetizers,Food,1
21,Add Chicken,Entrees,Food,1
21,Add Chicken,Soups/Salads,Food,6
21,Add One Egg,Breakfast,Food,9
21,Add Prawns,Entrees,Food,15
21,Add Prawns,Soups/Salads,Food,3
21,Add Sauteed Mushrooms,Entrees,Food,2
21,Appy Platter,Appetizers,Food,30
21,Artisan Greens Starter,Soups/Salads,Food,4
21,Auchentoshan Three Wood,Liquor,Alcohol,2
21,B 52 Coffee,Liquor,Alcohol,2
21,Bac. Orange,Coolers/Ciders,Alcohol,6
21,Bacardi,Liquor,Alcohol,1
21,Bag - Peanuts,Appetizers,Food,29
21,Bag of Chips,Appetizers,Food,95
21,Baileys Coffee,Liquor,Alcohol,4
21,Baileys Irish Cream,Liquor,Alcohol,1
21,Barbeque Chicken Pizza,Entrees,Food,16
21,Basket Fries,Appetizers,Food,16
21,Bayou Bourban Choc Torte,Desserts,Food,7
21,Bin End $ 19.00,Wine,Alcohol,2
21,Bin end $17.95,Wine,Alcohol,1
21,Bin end $19.95,Wine,Alcohol,3
21,Bin end $21,Wine,Alcohol,6
21,Bin end $26,Wine,Alcohol,4
21,Bin end $36,Wine,Alcohol,1
21,Bin end $70,Wine,Alcohol,2
21,Bin End 39.95,Wine,Alcohol,1
21,Black Door Sp,Draft Beer,Alcohol,1
21,Black Lager Glass,Draft Beer,Alcohol,3
21,Blueberry Tea,Liquor,Alcohol,2
21,Bocconcini Salad,Burgers,Food,31
21,Bottle of Pop,Non Alc Beverage,Food,232
21,Bottle Rosemount Road Red,Wine,Alcohol,8
21,Bowl Chowder,Soups/Salads,Food,117
21,Bowl Soup,Soups/Salads,Food,101
21,Breakfast Sandw ONLY,Breakfast,Food,30
21,Breakfast Sandwich,Breakfast,Food,25
21,Brown Cow,Liquor,Alcohol,2
21,Brunch Eggs Benny,Breakfast,Food,18
21,Brunch Golfers,Breakfast,Food,37
21,Brunch Omelette,Breakfast,Food,17
21,Brunch Waffles,Breakfast,Food,16
21,BTL Jackson Triggs Pinot Noir,Wine,Alcohol,2
21,BTL Mezzamondo Negroamaro,Wine,Alcohol,5
21,Btl Perrin Reserve,Wine,Alcohol,2
21,Btl Wolf BlaChard,Wine,Alcohol,2
21,Budweiser,Bottled Beer,Alcohol,37
21,Butter Chicken,Entrees,Food,6
21,Caesar,Liquor,Alcohol,67
21,Cajun Chicken Spinach Salad,Soups/Salads,Food,23
21,Cajun Halibut Burger,Burgers,Food,30
21,Canadian,Bottled Beer,Alcohol,13
21,Canned Beer $4,Canned Beer,Alcohol,4
21,Cappuccino,Non Alc Beverage,Food,4
21,Captain Morgan Spice,Liquor,Alcohol,10
21,Cash Bar - Coolers,Coolers/Ciders,Alcohol,6
21,Cash Bar - Highball,Liquor,Alcohol,45
21,Cash Bar - Juice,Non Alc Beverage,Food,1
21,Cash Bar - Martini,Liquor,Alcohol,4
21,Cash Bar - Pop,Non Alc Beverage,Food,6
21,Cash Bar - Wine Gl,Wine,Alcohol,25
21,CASH Dom Beer,Bottled Beer,Alcohol,12
21,CASH Premium,Bottled Beer,Alcohol,2
21,Cedar Plank Salmon,Entrees,Food,3
21,Champagne & OJ,Liquor,Alcohol,8
21,Child's Brunch/year,Entrees,Food,18
21,Chili Lime Hummus,Appetizers,Food,4
21,Chipotle Fish Pocket,Entrees,Food,8
21,Chivas Regal,Liquor,Alcohol,5
21,Chix Cranberry Salad,Soups/Salads,Food,63
21,Chocolate Bar,Appetizers,Food,109
21,Cilantro Chix Quessadilla,Entrees,Food,11
21,Clam & Chorizo Hot Pot,Appetizers,Food,10
21,Classic Caesar,Soups/Salads,Food,31
21,Classic Martini Gin,Liquor,Alcohol,1
21,Classic Martini Vodka,Liquor,Alcohol,2
21,Coffee,Non Alc Beverage,Food,1151
21,Coffee and Doughnuts,Desserts,Food,7
21,Coffee muffin,Breakfast,Food,50
21,Collins Gin,Liquor,Alcohol,2
21,Coolers,Coolers/Ciders,Alcohol,57
21,Coors Light,Bottled Beer,Alcohol,23
21,Corona,Bottled Beer,Alcohol,3
21,Cosmopolitan,Liquor,Alcohol,2
21,Crab & Artichoke,Appetizers,Food,-3
21,Cracked Frank's Member Sleeve,Draft Beer,Alcohol,62
21,Crown Royal,Liquor,Alcohol,4
21,Daquiri,Liquor,Alcohol,1
21,Dark Rum,Liquor,Alcohol,8
21,DB  Gin,Liquor,Alcohol,1
21,DB Caesar,Liquor,Alcohol,15
21,DB Dark Rum,Liquor,Alcohol,2
21,DB Glenfiddich,Liquor,Alcohol,3
21,DB Rye,Liquor,Alcohol,3
21,DB Vodka,Liquor,Alcohol,1
21,DB WhiteRum,Liquor,Alcohol,2
21,Dbl Highballs,Liquor,Alcohol,3
21,Dbl Premium Highballs,Liquor,Alcohol,10
21,Dessert $5,Desserts,Food,15
21,Dessert $6,Desserts,Food,19
21,Domestic Beer,Canned Beer,Alcohol,215
21,Eaglehawk Shiraz,Wine,Alcohol,17
21,Espresso,Non Alc Beverage,Food,1
21,Event Buffet,Entrees,Food,17
21,Express Sandwich,Sandwiches,Food,118
21,Feature Pitcher,Draft Beer,Alcohol,2
21,First Time Golfer,Liquor,Alcohol,2
21,Fri Cheese Plate,Entrees,Food,1
21,Fruit Juices,Non Alc Beverage,Food,21
21,G2,Non Alc Beverage,Food,99
21,Garlic Bread,Soups/Salads,Food,16
21,Garlic Herb Ribs,Appetizers,Food,21
21,Gatorade,Non Alc Beverage,Food,15
21,Gin,Liquor,Alcohol,26
21,Gl Beringer Zinfandel,Wine,Alcohol,1
21,Gl Guinness,Draft Beer,Alcohol,1
21,Gl Lindemans Bin 45 Cabernet,Wine,Alcohol,36
21,Gl Lindemans Bin 65 Chard,Wine,Alcohol,14
21,Gl Linden Bay Merlot,Wine,Alcohol,42
21,GL Mezzamondo Negroamaro,Wine,Alcohol,4
21,Gl Naked Grape Pinot Grigio,Wine,Alcohol,88
21,GL Rosemnt Road R,Wine,Alcohol,24
21,Gl Rosemnt Road W,Wine,Alcohol,19
21,Gl Shandy,Draft Beer,Alcohol,2
21,GlaBeringer White Zinfandel,Wine,Alcohol,2
21,GlaEaglehawk Shiraz,Wine,Alcohol,11
21,GlaLager,Draft Beer,Alcohol,44
21,GlaRace Rocks,Draft Beer,Alcohol,2
21,GlaSumac Ridge Gewurztraminer,Wine,Alcohol,5
21,GlaWater,Non Alc Beverage,Food,9
21,Glawine,Wine,Alcohol,3
21,GlaWinter Ale,Draft Beer,Alcohol,31
21,GlaWolfblaRed Label CabMerlot,Wine,Alcohol,6
21,Glenfiddich,Liquor,Alcohol,1
21,Glenlivet,Liquor,Alcohol,2
21,Gls. Eaglehawk Chardonay,Wine,Alcohol,14
21,Grand Marnier,Liquor,Alcohol,3
21,Greek Chicken Salad,Soups/Salads,Food,3
21,Greek Pizza,Entrees,Food,6
21,Grey Goose,Liquor,Alcohol,2
21,Grilled Chicken Clubhouse,Sandwiches,Food,108
21,Growers Apple,Coolers/Ciders,Alcohol,13
21,Growers Pear,Coolers/Ciders,Alcohol,14
21,Growers Pomegranate,Coolers/Ciders,Alcohol,9
21,Guinness,Draft Beer,Alcohol,18
21,Half Pound Wings,Appetizers,Food,19
21,Half Sandwich,Sandwiches,Food,22
21,Halibut & Chips,Entrees,Food,47
21,Heineken,Bottled Beer,Alcohol,16
21,Herman's Dark Lager,Bottled Beer,Alcohol,3
21,Host Beer,Bottled Beer,Alcohol,-3
21,Host Cooler/Cider,Coolers/Ciders,Alcohol,-1
21,Host Domestic Btl,Wine,Alcohol,8
21,Host draft Beer,Draft Beer,Alcohol,-2
21,Host Hiball,Bottled Beer,Alcohol,-28
21,Host Import Btl,Wine,Alcohol,-10
21,Host Pop,Non Alc Beverage,Food,-13
21,Host Premium,Bottled Beer,Alcohol,-3
21,Hot Chocolate,Non Alc Beverage,Food,17
21,Hot Dog,Sandwiches,Food,266
21,Hummus & Flat Bread,Appetizers,Food,26
21,Ice Tea,Non Alc Beverage,Food,53
21,Inniskillan Pinot Noir,Wine,Alcohol,3
21,J.W. Red,Liquor,Alcohol,3
21,Jambalaya,Entrees,Food,8
21,Jug Black Lager,Canned Beer,Alcohol,2
21,Jug Lager,Draft Beer,Alcohol,16
21,Jug Winter Ale,Draft Beer,Alcohol,4
21,Juice,Non Alc Beverage,Food,137
21,Kids Chicken Fingers,Entrees,Food,4
21,Kids Pasta,Entrees,Food,1
21,Kids Trio Burger / Fries,Entrees,Food,2
21,Kim Crawford Sauvignon Blanc,Wine,Alcohol,2
21,Kokanee,Bottled Beer,Alcohol,13
21,Korean Beef Satays,Appetizers,Food,-3
21,Korean Beef Stirfry,Entrees,Food,11
21,Kumala Chenin Chard,Wine,Alcohol,1
21,Lamb Souvlaki,Entrees,Food,38
21,Large Pop,Non Alc Beverage,Food,1186
21,Lemonade,Non Alc Beverage,Food,8
21,Long Island,Liquor,Alcohol,4
21,Louis Latour LArdeche,Wine,Alcohol,2
21,Ltr Linden Bay Merlot,Wine,Alcohol,5
21,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,10
21,Manhattan,Liquor,Alcohol,3
21,Margarita,Liquor,Alcohol,8
21,Margarita Special,Liquor,Alcohol,17
21,Meal Size Garden Greens,Soups/Salads,Food,27
21,Meal Size Soup,Soups/Salads,Food,10
21,Med Coffee Thermos,Non Alc Beverage,Food,-2
21,Mediterranean Chix Wrap,Burgers,Food,77
21,Mediterranean Pizza,Entrees,Food,17
21,Member 1/2 Litre,Wine,Alcohol,1
21,Member House Wine,Wine,Alcohol,12
21,Member Jug,Draft Beer,Alcohol,9
21,Member Sleeve,Draft Beer,Alcohol,156
21,Milk,Non Alc Beverage,Food,9
21,Milkshake,Desserts,Food,13
21,Miller Genuine Draft,Canned Beer,Alcohol,10
21,Mini Liquor,Liquor,Alcohol,44
21,Mocha,Non Alc Beverage,Food,9
21,Monster,Non Alc Beverage,Food,1
21,Mother's Day Brunch,Entrees,Food,10
21,Motts Caesar,Coolers/Ciders,Alcohol,31
21,Muffin,Appetizers,Food,93
21,Mug Shandy,Draft Beer,Alcohol,13
21,N/A Punch,Non Alc Beverage,Food,0
21,Naked Grape Spritzer,Coolers/Ciders,Alcohol,4
21,Non-Alcoholic Beer,Non Alc Beverage,Food,10
21,NY Steak & Frites,Entrees,Food,17
21,Oban,Liquor,Alcohol,2
21,One Piece Halibut & Chips,Entrees,Food,5
21,Paralyzer Vodka,Liquor,Alcohol,7
21,Pasta Night $21.95,Entrees,Food,100
21,Penfolds Bin 2 Shiraz Mourvedre,Wine,Alcohol,4
21,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,4
21,Petalus Dosoyoos Larose,Wine,Alcohol,3
21,Phat Italian,Burgers,Food,25
21,Pint 1516 Lager,Draft Beer,Alcohol,232
21,Pint Black Lager,Draft Beer,Alcohol,70
21,Pint Race Rocks,Draft Beer,Alcohol,4
21,Pint Sleeman Honey,Draft Beer,Alcohol,123
21,Pint Winter Ale,Draft Beer,Alcohol,216
21,Pizza Margarita,Burgers,Food,38
21,PizzaThe Italian,Entrees,Food,35
21,Pound Wings,Appetizers,Food,37
21,Power Bar,Sandwiches,Food,9
21,Premium Beer,Canned Beer,Alcohol,197
21,Premium Gin Martini,Liquor,Alcohol,5
21,Premium Highball,Liquor,Alcohol,18
21,Prime Rib Burger,Burgers,Food,143
21,Pulled Pork Sandwich,Burgers,Food,35
21,Quails Gate Pinot Blanc,Wine,Alcohol,3
21,Remy Martin VSOP,Liquor,Alcohol,2
21,Rusty Nail,Liquor,Alcohol,3
21,Rye,Liquor,Alcohol,9
21,Salmon Benedict,Breakfast,Food,13
21,San Pellegrino,Non Alc Beverage,Food,10
21,Sandwich,Sandwiches,Food,203
21,Sandwich ONLY,Sandwiches,Food,10
21,Sandwich to go,Sandwiches,Food,13
21,Sat Feature Wine,Wine,Alcohol,2
21,Sat Fish & Chip,Entrees,Food,6
21,Schooner Lager,Draft Beer,Alcohol,7
21,Schooner Pale,Draft Beer,Alcohol,3
21,ScrewDriver,Liquor,Alcohol,2
21,Seafood Pappardelle,Entrees,Food,36
21,Shooters,Liquor,Alcohol,20
21,Shot in the Dark,Wine,Alcohol,1
21,Side Bacon,Breakfast,Food,5
21,Side Fruit,Breakfast,Food,8
21,Side Hashbrowns,Breakfast,Food,2
21,Side Maple Sausage,Breakfast,Food,1
21,Side of Fries,Appetizers,Food,11
21,Side Toast,Breakfast,Food,5
21,Sleeman HB Glass,Draft Beer,Alcohol,15
21,Sleeman Jugs,Draft Beer,Alcohol,8
21,Smirnoff Ice,Coolers/Ciders,Alcohol,13
21,Smoked Salmon Wrap,Sandwiches,Food,-2
21,Smokie,Sandwiches,Food,38
21,Sol,Bottled Beer,Alcohol,36
21,Sorbet,Desserts,Food,3
21,Spanish Coffee,Liquor,Alcohol,4
21,Special $23,Entrees,Food,1
21,Special $9,Entrees,Food,5
21,Special 10.00,Entrees,Food,9
21,Special 11.00,Entrees,Food,9
21,Special 12.00,Entrees,Food,2
21,Special 17.00,Entrees,Food,2
21,Special 18.00,Entrees,Food,8
21,Special 19.00,Entrees,Food,15
21,Special 22.00,Entrees,Food,18
21,Special 8.00,Entrees,Food,13
21,Spiced Apple Crumble,Burgers,Food,2
21,Spicy Chicken Soba,Burgers,Food,35
21,Spicy Meat Pizza,Entrees,Food,7
21,Springbank 10yr,Liquor,Alcohol,1
21,Starter Classic Caesar,Soups/Salads,Food,22
21,Stella Artois,Bottled Beer,Alcohol,19
21,Sunday Caesar Feature,Liquor,Alcohol,2
21,Sundried Tomato Ravioli,Entrees,Food,14
21,Tapas Beef,Appetizers,Food,3
21,Tapas Chef Choice,Appetizers,Food,13
21,Tapas Chicken,Appetizers,Food,12
21,Tapas Vegetarian,Appetizers,Food,3
21,Tea,Non Alc Beverage,Food,106
21,Three Cheese Flatbread,Appetizers,Food,11
21,Three Piece Halibut & Chips,Entrees,Food,2
21,Thur Dry Rib,Appetizers,Food,3
21,Thur Import Beer,Bottled Beer,Alcohol,5
21,Tue Fish Taco,Entrees,Food,5
21,Ultimate Steak Sandwich,Sandwiches,Food,54
21,Valentines Dinner,Entrees,Food,4
21,Vegetable Spinach Ciabatta,Burgers,Food,53
21,Virgin Caesar,Non Alc Beverage,Food,3
21,Vodka,Liquor,Alcohol,38
21,Water-Bottle,Non Alc Beverage,Food,141
21,Wednesday Appy,Appetizers,Food,37
21,Wednesday Gl Wine,Wine,Alcohol,18
21,Wednesday Sleeve,Draft Beer,Alcohol,91
21,West Coast Seafood Salad,Soups/Salads,Food,19
21,White Rum,Liquor,Alcohol,28
21,Wine Spritzer,Wine,Alcohol,5
21,Wolf Bla40 Cab/Shrz/Mer,Wine,Alcohol,3
21,Wolf BlaDinner,Entrees,Food,6
21,Wolf BlaWine,Wine,Alcohol,7
21,WolfblaRed Label Cab Merlot,Wine,Alcohol,11
21,Woody's Cooler,Coolers/Ciders,Alcohol,2
21,Wynns Riesling,Wine,Alcohol,1
21,Yam Fries,Appetizers,Food,37
22,$12 Express Lunch,Entrees,Food,42
22,$7 Martini Special,Liquor,Alcohol,3
22,* Course Break,Entrees,Food,40
22,* Don't Make,Appetizers,Food,49
22,* Fire Order,Food Modifiers,Food,27
22,1/2 Lindemans Bin 45 Cabernet,Wine,Alcohol,3
22,1/2 Lindemans Bin 65 Chard,Wine,Alcohol,2
22,1/2 Sandwich,Sandwiches,Food,77
22,1/2L Eaglehawk Chard,Wine,Alcohol,1
22,1/2L Eaglehawk Shiraz,Wine,Alcohol,2
22,1/2L Linden Bay Merlot,Wine,Alcohol,7
22,1/2L Naked Grape Pinot Grigio,Wine,Alcohol,15
22,1/2L Rosemnt Road R,Wine,Alcohol,11
22,1/2L Rosemnt Road W,Wine,Alcohol,1
22,1/2L WolfblaCab Merlot,Wine,Alcohol,2
22,2 Breakfast Sannys,Breakfast,Food,26
22,2 eggs and toast,Breakfast,Food,8
22,2 pc Snapper & Chips,Entrees,Food,5
22,3 Course Dinner Appy,Appetizers,Food,7
22,3 Course Dinner Dessert,Desserts,Food,4
22,3 Course Dinner Entree,Entrees,Food,10
22,4 Choice Tapas,Appetizers,Food,33
22,4 Pack Premium,Canned Beer,Alcohol,35
22,4oz  2 GlaWine,Wine,Alcohol,16
22,4oz Wine Glass,Wine,Alcohol,1
